name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Bangalore,India",2022-01-08,26.3,18.0,21.7,26.3,18.0,21.7,17.0,76.7,0.0,0,0.0,,0,0,26.6,14.8,118.9,1017.5,51.3,5.2,182.5,16.0,8,,2022-01-08T06:44:12,2022-01-08T18:08:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-09,27.1,17.9,22.1,27.5,17.9,22.1,16.8,75.1,0.0,0,0.0,,0,0,26.3,14.7,119.9,1016.1,59.5,5.2,200.6,17.2,8,,2022-01-09T06:44:29,2022-01-09T18:08:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-10,27.0,17.0,21.7,27.5,17.0,21.7,16.1,73.5,0.0,0,0.0,,0,0,35.6,12.1,122.4,1016.3,42.5,5.2,217.4,18.6,8,10.0,2022-01-10T06:44:44,2022-01-10T18:09:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-11,28.9,17.5,22.4,28.5,17.5,22.3,16.1,71.2,0.0,0,0.0,,0,0,31.7,17.9,142.8,1016.1,37.1,6.0,241.6,20.7,9,10.0,2022-01-11T06:44:59,2022-01-11T18:10:07,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-12,28.6,18.5,22.9,28.2,18.5,22.9,17.0,73.2,0.3,100,8.33,rain,0,0,31.7,18.0,175.9,1015.6,46.2,5.5,240.6,20.7,9,10.0,2022-01-12T06:45:12,2022-01-12T18:10:40,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-13,27.9,18.5,22.4,27.7,18.5,22.5,15.9,69.8,0.2,100,8.33,rain,0,0,21.6,18.3,206.7,1015.4,47.4,5.4,243.1,20.9,9,10.0,2022-01-13T06:45:25,2022-01-13T18:11:14,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-14,28.0,17.0,22.1,27.7,17.0,22.1,14.4,63.6,0.0,0,0.0,,0,0,18.7,22.1,200.5,1015.6,44.4,5.9,241.3,20.7,9,10.0,2022-01-14T06:45:36,2022-01-14T18:11:47,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-15,28.9,17.0,23.0,28.3,17.0,22.9,15.1,63.4,0.0,0,0.0,,0,0,26.3,11.1,50.7,1016.2,45.7,6.6,239.6,20.6,9,10.0,2022-01-15T06:45:47,2022-01-15T18:12:20,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-16,27.6,18.0,22.3,27.4,18.0,22.2,16.9,74.3,0.3,100,8.33,rain,0,0,34.9,15.6,91.8,1017.5,50.9,5.5,231.5,19.8,9,10.0,2022-01-16T06:45:56,2022-01-16T18:12:52,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-17,27.0,18.0,21.8,27.2,18.0,21.8,16.1,73.2,0.0,0,0.0,rain,0,0,38.5,25.4,88.7,1019.3,56.6,6.0,232.7,20.2,9,10.0,2022-01-17T06:46:04,2022-01-17T18:13:25,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-18,26.9,15.0,21.0,27.0,15.0,21.0,15.2,72.5,0.0,0,0.0,rain,0,0,26.3,20.2,76.2,1018.6,48.4,5.6,218.7,18.8,9,10.0,2022-01-18T06:46:11,2022-01-18T18:13:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-19,27.1,16.0,21.5,26.8,16.0,21.4,13.9,66.2,0.0,0,0.0,,0,0,25.2,14.8,72.9,1017.1,38.4,5.8,251.8,21.6,9,10.0,2022-01-19T06:46:18,2022-01-19T18:14:29,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-20,29.9,14.5,21.8,28.7,14.5,21.6,12.4,60.2,0.0,0,0.0,,0,0,18.4,11.2,8.6,1015.4,18.9,5.6,254.2,21.8,9,10.0,2022-01-20T06:46:23,2022-01-20T18:15:00,0.58,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-21,31.3,15.0,22.7,29.4,15.0,22.3,11.5,56.1,0.0,0,0.0,,0,0,20.9,18.3,348.1,1015.5,13.7,6.1,255.2,21.9,9,10.0,2022-01-21T06:46:26,2022-01-21T18:15:31,0.62,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-22,30.9,16.0,22.5,29.5,16.0,22.2,12.2,56.5,0.0,0,0.0,,0,0,14.0,14.6,279.4,1014.1,13.3,5.9,255.6,22.1,9,10.0,2022-01-22T06:46:29,2022-01-22T18:16:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-23,30.3,16.0,22.8,28.9,16.0,22.5,10.6,50.7,0.0,0,0.0,,0,0,15.8,14.9,261.6,1014.0,18.7,6.7,254.7,21.9,9,10.0,2022-01-23T06:46:31,2022-01-23T18:16:31,0.69,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-24,28.9,15.5,22.0,27.6,15.5,21.8,10.9,53.1,0.0,0,0.0,,0,0,15.5,12.8,269.0,1013.5,18.8,7.1,257.5,22.5,9,10.0,2022-01-24T06:46:32,2022-01-24T18:17:01,0.72,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-25,28.0,16.0,22.0,27.6,16.0,22.0,13.8,62.6,0.0,0,0.0,,0,0,20.9,11.2,175.3,1013.6,45.0,5.7,249.1,21.4,9,10.0,2022-01-25T06:46:31,2022-01-25T18:17:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-26,28.0,17.5,22.4,28.1,17.5,22.5,15.8,68.1,0.8,100,16.67,rain,0,0,21.6,18.1,140.7,1014.1,52.6,5.9,224.8,19.3,9,10.0,2022-01-26T06:46:30,2022-01-26T18:17:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-27,26.0,19.9,22.2,26.0,19.9,22.2,17.4,75.3,0.9,100,20.83,rain,0,0,27.0,20.3,105.7,1014.6,65.8,5.3,150.4,12.9,7,10.0,2022-01-27T06:46:27,2022-01-27T18:18:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-28,25.9,18.0,21.3,25.9,18.0,21.3,16.4,75.1,0.2,100,8.33,rain,0,0,40.0,18.4,86.8,1016.3,53.9,5.9,225.3,19.3,9,10.0,2022-01-28T06:46:23,2022-01-28T18:18:54,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-29,26.9,16.5,21.6,27.6,16.5,21.6,16.2,73.6,0.0,0,0.0,,0,0,27.0,18.2,85.2,1017.5,74.5,5.2,251.0,21.5,9,10.0,2022-01-29T06:46:18,2022-01-29T18:19:21,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-30,29.3,16.0,23.2,30.1,16.0,23.3,17.4,72.5,0.0,0,0.0,,0,0,22.3,14.5,96.6,1016.6,49.4,5.8,253.2,21.8,9,10.0,2022-01-30T06:46:12,2022-01-30T18:19:48,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-01-31,29.9,20.0,24.2,30.3,20.0,24.2,17.6,69.6,0.0,0,0.0,,0,0,22.3,11.3,102.2,1015.6,55.0,5.6,257.2,22.4,9,10.0,2022-01-31T06:46:05,2022-01-31T18:20:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-01,29.9,19.0,23.8,29.3,19.0,23.7,17.0,69.8,0.0,0,0.0,,0,0,23.8,11.2,92.3,1015.1,39.4,4.8,259.9,22.5,9,10.0,2022-02-01T06:45:57,2022-02-01T18:20:39,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-02,30.0,17.0,23.7,29.6,17.0,23.5,15.8,65.6,0.0,0,0.0,,0,0,28.4,11.1,112.8,1015.8,32.7,5.0,262.7,22.7,9,10.0,2022-02-02T06:45:48,2022-02-02T18:21:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-03,28.0,18.0,22.8,28.5,18.0,23.0,17.2,72.3,0.0,0,0.0,,0,0,24.1,11.2,191.0,1015.3,47.7,4.7,261.6,22.6,9,10.0,2022-02-03T06:45:37,2022-02-03T18:21:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-04,30.9,17.0,23.9,29.3,17.0,23.5,12.2,53.7,0.0,0,0.0,,0,0,27.0,18.4,261.0,1014.0,19.9,6.4,269.9,23.4,10,10.0,2022-02-04T06:45:26,2022-02-04T18:21:52,0.1,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-05,30.8,16.5,23.2,29.6,16.5,23.1,15.3,64.7,0.0,0,0.0,,0,0,18.7,14.4,100.7,1014.6,24.9,5.2,267.6,23.3,10,10.0,2022-02-05T06:45:13,2022-02-05T18:22:15,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-06,28.0,19.0,23.1,28.2,19.0,23.1,16.8,70.5,0.0,0,0.0,,0,0,28.8,17.9,102.2,1017.0,48.1,5.8,244.8,21.0,10,10.0,2022-02-06T06:45:00,2022-02-06T18:22:38,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-07,28.9,18.0,23.0,29.0,18.0,23.0,16.7,70.8,0.1,100,4.17,rain,0,0,27.4,20.1,87.0,1017.7,48.4,5.4,244.9,21.1,10,10.0,2022-02-07T06:44:45,2022-02-07T18:23:00,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-08,29.9,17.0,22.6,29.1,17.0,22.6,15.7,68.4,0.0,0,0.0,,0,0,29.9,16.3,89.7,1016.6,50.7,5.4,255.2,22.2,9,10.0,2022-02-08T06:44:30,2022-02-08T18:23:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-09,28.9,16.0,22.0,28.7,16.0,22.0,15.2,68.0,0.0,0,0.0,,0,0,33.5,17.8,95.7,1016.2,39.1,6.1,265.3,22.9,10,10.0,2022-02-09T06:44:14,2022-02-09T18:23:41,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-10,30.0,15.9,22.2,28.2,15.9,21.9,11.5,58.2,0.0,0,0.0,,0,0,35.6,14.8,72.7,1015.9,17.1,6.0,274.9,23.7,10,10.0,2022-02-10T06:43:56,2022-02-10T18:24:02,0.29,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-11,29.3,14.0,22.3,27.7,14.0,22.0,9.1,48.1,0.0,0,0.0,,0,0,34.9,24.0,70.0,1015.8,14.7,6.5,275.2,23.8,10,10.0,2022-02-11T06:43:38,2022-02-11T18:24:21,0.32,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-12,29.0,16.0,22.6,28.3,16.0,22.4,13.5,60.3,0.0,0,0.0,,0,0,32.8,22.3,82.8,1015.4,23.3,6.9,270.5,23.5,10,10.0,2022-02-12T06:43:18,2022-02-12T18:24:40,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-13,28.2,17.0,22.5,28.2,17.0,22.4,15.1,66.6,0.0,0,0.0,,0,0,35.3,18.0,89.1,1014.8,39.8,6.0,271.8,23.5,10,10.0,2022-02-13T06:42:58,2022-02-13T18:24:58,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-14,28.1,16.0,22.5,27.4,16.0,22.3,13.6,61.6,0.0,0,0.0,,0,0,33.8,18.1,84.1,1014.5,30.1,6.5,269.8,23.2,10,10.0,2022-02-14T06:42:37,2022-02-14T18:25:16,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-15,28.9,17.9,22.8,28.3,17.9,22.8,15.2,65.7,0.0,0,0.0,,0,0,33.1,18.3,93.8,1014.4,41.6,6.3,265.5,22.8,10,10.0,2022-02-15T06:42:15,2022-02-15T18:25:33,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-16,28.9,17.0,22.3,28.1,17.0,22.2,13.8,63.2,0.0,0,0.0,,0,0,30.6,20.3,95.5,1012.8,43.9,5.5,258.9,22.4,10,10.0,2022-02-16T06:41:51,2022-02-16T18:25:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-17,30.0,16.9,23.2,28.6,16.9,22.8,12.6,57.7,0.0,0,0.0,,0,0,37.8,20.3,95.2,1011.9,35.4,6.0,272.0,23.4,10,10.0,2022-02-17T06:41:28,2022-02-17T18:26:05,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-18,29.3,15.9,22.4,28.3,15.9,22.2,13.9,62.6,0.0,0,0.0,,0,0,43.9,18.4,89.8,1013.5,37.1,6.6,275.9,24.0,10,10.0,2022-02-18T06:41:03,2022-02-18T18:26:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-19,29.8,15.9,22.5,28.6,15.9,22.3,13.9,62.9,0.0,0,0.0,,0,0,39.2,16.3,88.0,1015.8,28.6,6.1,282.1,24.4,10,10.0,2022-02-19T06:40:37,2022-02-19T18:26:35,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-20,32.0,16.9,24.1,30.0,16.9,23.6,11.4,52.2,0.0,0,0.0,,0,0,32.8,11.0,23.3,1015.2,17.4,6.1,282.6,24.5,10,10.0,2022-02-20T06:40:11,2022-02-20T18:26:50,0.63,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-21,32.9,16.0,24.6,31.4,16.0,24.2,12.6,52.5,0.0,0,0.0,,0,0,15.1,11.1,20.3,1013.8,26.6,6.6,283.2,24.5,10,10.0,2022-02-21T06:39:44,2022-02-21T18:27:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-22,31.0,19.0,24.9,30.2,19.0,24.8,15.3,57.6,0.0,0,0.0,,0,0,37.4,18.2,105.8,1014.8,34.8,5.9,271.3,23.6,10,10.0,2022-02-22T06:39:16,2022-02-22T18:27:16,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-23,30.3,17.9,23.5,29.2,17.9,23.3,14.4,61.3,0.0,0,0.0,,0,0,38.2,18.3,99.4,1017.9,20.9,6.6,285.5,24.8,10,10.0,2022-02-23T06:38:47,2022-02-23T18:27:29,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-24,29.3,16.0,22.5,28.0,16.0,22.3,11.4,56.0,0.0,0,0.0,,0,0,37.1,18.3,109.0,1019.0,16.7,6.5,294.1,25.3,10,10.0,2022-02-24T06:38:18,2022-02-24T18:27:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-25,31.1,15.0,23.1,29.0,15.0,22.6,8.7,48.8,0.0,0,0.0,,0,0,39.2,17.9,82.8,1018.0,12.6,6.5,295.1,25.5,10,10.0,2022-02-25T06:37:48,2022-02-25T18:27:53,0.81,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-26,30.1,16.0,23.1,28.2,16.0,22.6,11.0,54.5,0.0,0,0.0,,0,0,35.6,21.9,90.5,1017.8,12.5,5.9,297.9,26.0,10,10.0,2022-02-26T06:37:17,2022-02-26T18:28:04,0.84,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-27,30.0,16.9,23.3,28.7,16.9,23.1,13.3,58.5,0.0,0,0.0,,0,0,37.4,14.7,84.9,1018.0,15.3,6.6,290.6,25.2,10,10.0,2022-02-27T06:36:46,2022-02-27T18:28:14,0.88,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-02-28,30.6,16.0,23.7,28.7,16.0,23.2,10.3,47.9,0.0,0,0.0,,0,0,38.9,14.8,98.5,1017.6,4.0,7.1,293.6,25.3,10,10.0,2022-02-28T06:36:14,2022-02-28T18:28:25,0.91,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-01,32.0,17.0,24.4,32.3,17.0,24.0,12.1,51.5,0.0,0,0.0,,0,0,49.0,20.1,91.6,1017.6,25.7,6.9,292.7,25.2,10,10.0,2022-03-01T06:35:41,2022-03-01T18:28:34,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-02,30.3,16.5,23.4,28.4,16.5,22.9,4.0,33.0,0.0,0,0.0,,0,0,49.3,22.3,101.3,1017.4,42.0,7.4,277.3,24.0,10,10.0,2022-03-02T06:35:08,2022-03-02T18:28:44,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-03,30.8,15.0,22.9,28.9,15.0,22.4,7.5,41.0,0.0,0,0.0,,0,0,34.6,25.0,79.8,1016.9,20.7,6.7,293.3,25.5,10,10.0,2022-03-03T06:34:34,2022-03-03T18:28:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-04,31.6,17.0,24.1,29.6,17.0,23.6,8.3,39.5,0.0,0,0.0,,0,0,35.6,20.7,69.3,1016.6,28.0,7.7,292.5,25.3,10,10.0,2022-03-04T06:34:00,2022-03-04T18:29:01,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-05,30.9,17.0,24.0,29.4,17.0,23.6,12.7,53.3,0.0,0,0.0,,0,0,39.6,20.3,63.6,1015.9,23.8,7.0,291.0,25.2,10,10.0,2022-03-05T06:33:25,2022-03-05T18:29:09,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-06,30.0,17.0,23.4,29.1,17.0,23.3,14.5,59.9,0.0,0,0.0,,0,0,38.5,20.5,69.4,1015.5,34.3,7.1,276.9,24.0,10,10.0,2022-03-06T06:32:50,2022-03-06T18:29:17,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-07,26.3,17.0,22.0,26.3,17.0,22.0,15.2,66.4,0.3,100,12.5,rain,0,0,41.4,29.4,87.2,1015.8,60.1,6.3,218.0,18.8,9,10.0,2022-03-07T06:32:14,2022-03-07T18:29:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-08,30.9,17.0,24.1,29.9,17.0,23.8,14.5,59.9,0.0,0,0.0,,0,0,40.7,18.2,106.3,1015.6,27.5,5.9,294.3,25.5,10,10.0,2022-03-08T06:31:38,2022-03-08T18:29:31,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-09,32.8,18.0,25.3,30.9,18.0,24.7,12.1,49.8,0.0,0,0.0,,0,0,46.4,16.7,95.5,1015.1,18.6,6.2,298.6,25.8,10,10.0,2022-03-09T06:31:02,2022-03-09T18:29:38,0.21,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-10,32.8,18.0,25.5,30.8,18.0,24.8,10.6,43.6,0.0,0,0.0,,0,0,44.3,18.3,95.9,1014.9,18.4,6.6,299.5,26.1,10,10.0,2022-03-10T06:30:25,2022-03-10T18:29:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-11,32.8,17.9,25.5,30.6,17.9,24.7,8.3,37.8,0.0,0,0.0,,0,0,38.2,20.6,85.1,1014.7,10.9,6.6,305.7,26.2,10,10.0,2022-03-11T06:29:47,2022-03-11T18:29:50,0.27,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-12,33.0,17.9,25.5,31.0,17.9,24.8,9.2,39.1,0.0,0,0.0,,0,0,40.7,22.1,89.2,1014.4,6.8,6.4,304.0,26.1,10,10.0,2022-03-12T06:29:10,2022-03-12T18:29:56,0.31,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-13,32.8,18.9,25.6,30.9,18.9,25.0,10.5,41.1,0.0,0,0.0,,0,0,38.2,24.1,89.1,1014.8,9.5,6.3,288.4,24.8,10,10.0,2022-03-13T06:28:32,2022-03-13T18:30:01,0.34,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-14,32.9,18.5,26.1,31.9,18.5,25.8,13.1,46.9,0.0,0,0.0,,0,0,33.1,18.0,79.6,1015.0,10.6,5.9,293.3,25.4,10,10.0,2022-03-14T06:27:54,2022-03-14T18:30:07,0.37,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-15,33.3,19.5,26.1,33.4,19.5,25.6,11.8,45.5,0.0,0,0.0,,0,0,27.7,12.6,61.9,1013.9,28.3,5.6,293.8,25.2,10,10.0,2022-03-15T06:27:15,2022-03-15T18:30:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-16,34.1,19.5,26.3,35.6,19.5,26.0,12.5,47.1,0.0,0,0.0,,0,0,42.5,16.6,60.8,1012.8,22.2,5.7,288.4,24.8,10,10.0,2022-03-16T06:26:36,2022-03-16T18:30:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-17,34.1,18.9,26.6,37.7,18.9,26.2,10.8,40.7,0.0,0,0.0,,0,0,27.4,18.2,66.7,1012.2,32.6,5.8,279.3,24.1,10,10.0,2022-03-17T06:25:57,2022-03-17T18:30:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-18,34.0,19.0,26.8,37.3,19.0,26.7,13.3,47.3,0.0,0,0.0,,0,0,27.4,11.2,130.3,1012.1,21.5,5.9,270.2,23.3,10,10.0,2022-03-18T06:25:18,2022-03-18T18:30:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Bangalore,India",2022-03-19,33.3,21.0,26.0,33.0,21.0,25.9,16.0,57.2,0.0,0,0.0,,0,0,28.4,18.4,241.0,1011.8,44.2,5.7,256.3,22.1,10,10.0,2022-03-19T06:24:39,2022-03-19T18:30:30,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
